bench,variant,size,run,us,compressed_len,ret
bench_snappy_uncompress,mem1,2048,1,36.132,346,0
bench_snappy_uncompress,mem1,2048,2,35.793,346,0
bench_snappy_uncompress,mem1,2048,3,36.508,346,0
bench_snappy_uncompress,mem1,2048,4,36.310,346,0
bench_snappy_uncompress,mem1,4096,0,43.975,442,0
bench_snappy_uncompress,mem1,4096,1,41.660,442,0
bench_snappy_uncompress,mem1,4096,2,42.045,442,0
bench_snappy_uncompress,mem1,4096,3,41.250,442,0
bench_snappy_uncompress,mem1,4096,4,42.800,442,0
bench_snappy_uncompress,mem1,8192,0,53.329,634,0
bench_snappy_uncompress,mem1,8192,1,51.929,634,0
bench_snappy_uncompress,mem1,8192,2,52.884,634,0
bench_snappy_uncompress,mem1,8192,3,51.819,634,0
bench_snappy_uncompress,mem1,8192,4,52.320,634,0
bench_snappy_uncompress,mem1,16384,0,76.709,1019,0
bench_snappy_uncompress,mem1,16384,1,75.575,1019,0
bench_snappy_uncompress,mem1,16384,2,75.454,1019,0
bench_snappy_uncompress,mem1,16384,3,76.067,1019,0
bench_snappy_uncompress,mem1,16384,4,75.584,1019,0
bench_snappy_uncompress,mem1,32768,0,118.664,1787,0
bench_snappy_uncompress,mem1,32768,1,116.622,1787,0
bench_snappy_uncompress,mem1,32768,2,117.080,1787,0
bench_snappy_uncompress,mem1,32768,3,116.097,1787,0
bench_snappy_uncompress,mem1,32768,4,117.773,1787,0
bench_snappy_uncompress,mem1,65536,0,204.215,3323,0
bench_snappy_uncompress,mem1,65536,1,207.797,3323,0
bench_snappy_uncompress,mem1,65536,2,201.285,3323,0
bench_snappy_uncompress,mem1,65536,3,201.425,3323,0
bench_snappy_uncompress,mem1,65536,4,200.534,3323,0
bench_snappy_uncompress,mem1,131072,0,394.676,6643,0
bench_snappy_uncompress,mem1,131072,1,369.644,6643,0
bench_snappy_uncompress,mem1,131072,2,357.281,6643,0
bench_snappy_uncompress,mem1,131072,3,355.305,6643,0
bench_snappy_uncompress,mem1,131072,4,354.476,6643,0
bench_snappy_uncompress,mem1,262144,0,710.437,13283,0
bench_snappy_uncompress,mem1,262144,1,684.487,13283,0
bench_snappy_uncompress,mem1,262144,2,686.990,13283,0
bench_snappy_uncompress,mem1,262144,3,681.395,13283,0
bench_snappy_uncompress,mem1,262144,4,684.252,13283,0
bench_snappy_uncompress,mem1,524288,0,1378.013,26563,0
bench_snappy_uncompress,mem1,524288,1,1332.510,26563,0
bench_snappy_uncompress,mem1,524288,2,1331.132,26563,0
bench_snappy_uncompress,mem1,524288,3,1332.561,26563,0
bench_snappy_uncompress,mem1,524288,4,1328.355,26563,0
bench_snappy_uncompress,mem1,1048576,0,2779.936,53123,0
bench_snappy_uncompress,mem1,1048576,1,2733.497,53123,0
bench_snappy_uncompress,mem1,1048576,2,2734.622,53123,0
bench_snappy_uncompress,mem1,1048576,3,2731.264,53123,0
bench_snappy_uncompress,mem1,1048576,4,2730.750,53123,0
bench_snappy_uncompress,mem1,2097152,0,5524.967,106244,0
bench_snappy_uncompress,mem1,2097152,1,5439.827,106244,0
bench_snappy_uncompress,mem1,2097152,2,5436.711,106244,0
bench_snappy_uncompress,mem1,2097152,3,5470.766,106244,0
bench_snappy_uncompress,mem1,2097152,4,5427.824,106244,0
bench_snappy_uncompress,sfi,1,0,39.343,3,0
bench_snappy_uncompress,sfi,1,1,30.253,3,0
bench_snappy_uncompress,sfi,1,2,28.802,3,0
bench_snappy_uncompress,sfi,1,3,29.208,3,0
bench_snappy_uncompress,sfi,1,4,28.685,3,0
bench_snappy_uncompress,sfi,2,0,28.199,4,0
bench_snappy_uncompress,sfi,2,1,28.348,4,0
bench_snappy_uncompress,sfi,2,2,28.767,4,0
bench_snappy_uncompress,sfi,2,3,28.880,4,0
bench_snappy_uncompress,sfi,2,4,28.117,4,0
bench_snappy_uncompress,sfi,4,0,28.891,6,0
bench_snappy_uncompress,sfi,4,1,28.491,6,0
bench_snappy_uncompress,sfi,4,2,32.784,6,0
bench_snappy_uncompress,sfi,4,3,28.769,6,0
bench_snappy_uncompress,sfi,4,4,28.644,6,0
bench_snappy_uncompress,sfi,8,0,28.629,10,0
bench_snappy_uncompress,sfi,8,1,28.633,10,0
bench_snappy_uncompress,sfi,8,2,28.923,10,0
bench_snappy_uncompress,sfi,8,3,28.329,10,0
bench_snappy_uncompress,sfi,8,4,28.677,10,0
bench_snappy_uncompress,sfi,16,0,28.592,18,0
bench_snappy_uncompress,sfi,16,1,28.517,18,0
bench_snappy_uncompress,sfi,16,2,28.698,18,0
bench_snappy_uncompress,sfi,16,3,28.349,18,0
bench_snappy_uncompress,sfi,16,4,28.387,18,0
bench_snappy_uncompress,sfi,32,0,28.629,34,0
bench_snappy_uncompress,sfi,32,1,28.359,34,0
bench_snappy_uncompress,sfi,32,2,28.858,34,0
bench_snappy_uncompress,sfi,32,3,28.789,34,0
bench_snappy_uncompress,sfi,32,4,28.476,34,0
bench_snappy_uncompress,sfi,64,0,29.543,67,0
bench_snappy_uncompress,sfi,64,1,29.277,67,0
bench_snappy_uncompress,sfi,64,2,30.145,67,0
bench_snappy_uncompress,sfi,64,3,30.380,67,0
bench_snappy_uncompress,sfi,64,4,29.588,67,0
bench_snappy_uncompress,sfi,128,0,30.035,132,0
bench_snappy_uncompress,sfi,128,1,29.989,132,0
bench_snappy_uncompress,sfi,128,2,30.328,132,0
bench_snappy_uncompress,sfi,128,3,30.203,132,0
bench_snappy_uncompress,sfi,128,4,30.378,132,0
bench_snappy_uncompress,sfi,256,0,30.939,260,0
bench_snappy_uncompress,sfi,256,1,30.704,260,0
bench_snappy_uncompress,sfi,256,2,30.959,260,0
bench_snappy_uncompress,sfi,256,3,30.411,260,0
bench_snappy_uncompress,sfi,256,4,33.893,260,0
bench_snappy_uncompress,sfi,512,0,32.980,274,0
bench_snappy_uncompress,sfi,512,1,32.250,274,0
bench_snappy_uncompress,sfi,512,2,32.943,274,0
bench_snappy_uncompress,sfi,512,3,32.688,274,0
bench_snappy_uncompress,sfi,512,4,32.458,274,0
bench_snappy_uncompress,sfi,1024,0,37.584,298,0
bench_snappy_uncompress,sfi,1024,1,37.635,298,0
bench_snappy_uncompress,sfi,1024,2,37.348,298,0
bench_snappy_uncompress,sfi,1024,3,37.165,298,0
bench_snappy_uncompress,sfi,1024,4,37.828,298,0
bench_snappy_uncompress,sfi,2048,0,44.644,346,0
bench_snappy_uncompress,sfi,2048,1,44.750,346,0
bench_snappy_uncompress,sfi,2048,2,44.331,346,0
bench_snappy_uncompress,sfi,2048,3,44.573,346,0
bench_snappy_uncompress,sfi,2048,4,44.176,346,0
bench_snappy_uncompress,sfi,4096,0,61.747,442,0
bench_snappy_uncompress,sfi,4096,1,61.449,442,0
bench_snappy_uncompress,sfi,4096,2,61.737,442,0
bench_snappy_uncompress,sfi,4096,3,61.063,442,0
bench_snappy_uncompress,sfi,4096,4,61.641,442,0
bench_snappy_uncompress,sfi,8192,0,95.939,634,0
bench_snappy_uncompress,sfi,8192,1,95.624,634,0
bench_snappy_uncompress,sfi,8192,2,95.859,634,0
bench_snappy_uncompress,sfi,8192,3,96.142,634,0
bench_snappy_uncompress,sfi,8192,4,101.540,634,0
bench_snappy_uncompress,sfi,16384,0,163.635,1019,0
bench_snappy_uncompress,sfi,16384,1,162.385,1019,0
bench_snappy_uncompress,sfi,16384,2,162.272,1019,0
bench_snappy_uncompress,sfi,16384,3,161.728,1019,0
bench_snappy_uncompress,sfi,16384,4,161.575,1019,0
bench_snappy_uncompress,sfi,32768,0,299.927,1787,0
bench_snappy_uncompress,sfi,32768,1,294.369,1787,0
bench_snappy_uncompress,sfi,32768,2,297.422,1787,0
bench_snappy_uncompress,sfi,32768,3,294.659,1787,0
bench_snappy_uncompress,sfi,32768,4,296.889,1787,0
bench_snappy_uncompress,sfi,65536,0,567.650,3323,0
bench_snappy_uncompress,sfi,65536,1,559.269,3323,0
bench_snappy_uncompress,sfi,65536,2,540.048,3323,0
bench_snappy_uncompress,sfi,65536,3,539.578,3323,0
bench_snappy_uncompress,sfi,65536,4,540.141,3323,0
bench_snappy_uncompress,sfi,131072,0,1060.937,6643,0
bench_snappy_uncompress,sfi,131072,1,1104.053,6643,0
bench_snappy_uncompress,sfi,131072,2,1235.373,6643,0
bench_snappy_uncompress,sfi,131072,3,1154.555,6643,0
bench_snappy_uncompress,sfi,131072,4,1310.917,6643,0
bench_snappy_uncompress,sfi,262144,0,2173.135,13283,0
bench_snappy_uncompress,sfi,262144,1,2162.172,13283,0
bench_snappy_uncompress,sfi,262144,2,2164.278,13283,0
bench_snappy_uncompress,sfi,262144,3,2170.049,13283,0
bench_snappy_uncompress,sfi,262144,4,2169.596,13283,0
bench_snappy_uncompress,sfi,524288,0,4551.394,26563,0
bench_snappy_uncompress,sfi,524288,1,4406.806,26563,0
bench_snappy_uncompress,sfi,524288,2,4289.560,26563,0
bench_snappy_uncompress,sfi,524288,3,4288.893,26563,0
bench_snappy_uncompress,sfi,524288,4,4290.268,26563,0
bench_snappy_uncompress,sfi,1048576,0,ERR,53123,verify_uncompress: -155
bench_snappy_uncompress,sfi,1048576,1,ERR,53123,verify_uncompress: -155
bench_snappy_uncompress,sfi,1048576,2,ERR,53123,verify_uncompress: -155
bench_snappy_uncompress,sfi,1048576,3,ERR,53123,verify_uncompress: -155
bench_snappy_uncompress,sfi,1048576,4,ERR,53123,verify_uncompress: -155
bench_snappy_uncompress,sfi,2097152,0,16649.555,106244,0
bench_snappy_uncompress,sfi,2097152,1,16458.046,106244,0
bench_snappy_uncompress,sfi,2097152,2,16423.149,106244,0
bench_snappy_uncompress,sfi,2097152,3,16417.002,106244,0
bench_snappy_uncompress,sfi,2097152,4,16411.431,106244,0
